,tweetId,tweetText,tweetLength,tweetCount@,tweetCount#,tweetAttachments,tweetContextAnnotations,tweetConversationId,tweetCreatedAt,tweetReplyToUserId,tweetLanguage,tweetImpressionCount,tweetLikeCount,tweetReplyCount,tweetRetweetCount,tweetPossiblySensitive,tweetSource
267,1594866036708462593,The Tactics of Mistake,22,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1594866036708462593,22-11-2022,,en,0,159216,11571,9024,False,
268,1594865247323660290,"Twitter added 1.6M daily active users this past week, another all-time high https://t.co/Si3cRYnvyD",99,0,0,{'media_keys': ['3_1594865243779346432']},"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1594865247323660290,22-11-2022,,en,0,379837,22729,30411,False,
269,1594861031670820864,"Holding off relaunch of Blue Verified until there is high confidence of stopping impersonation. 

Will probably use different color check for organizations than individuals.",173,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1594861031670820864,22-11-2022,,en,0,238857,25453,14797,False,
270,1594835418117451776,Starlink now works for high latitudes https://t.co/Ngdh8CJbCJ,61,0,0,,"Business Taxonomy, Brand, Product, Unified Twitter Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, States, ",1594835418117451776,21-11-2022,,en,0,88086,6208,6776,False,
271,1594828625232113664,Tesla Megapacks are highly effective in addressing electricity demand spikes that cause power outages https://t.co/V4n5c4ZvNH,125,0,0,,"Business Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1594828625232113664,21-11-2022,,en,0,43328,3421,3458,False,
272,1594788419120824321,Experience: what you get when you didn’t get what you wanted - Igor,67,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1594788419120824321,21-11-2022,,en,0,167253,11105,15838,False,
273,1594773242626965505,Fanaticism is always a function of repressed doubt – Dune,57,0,0,,"Business Taxonomy, Multimedia Franchise, Unified Twitter Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1594773242626965505,21-11-2022,,en,0,123798,10146,10398,False,
274,1594757734267764774,"Hope all judgy hall monitors stay on other platforms – please, I’m begging u",76,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1594757734267764774,21-11-2022,,en,0,355342,25007,24923,False,
275,1594751560147312641,Twitter is fun 🚀 💫 ♥️,21,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1594751560147312641,21-11-2022,,en,0,605924,46216,42837,False,
276,1594509880840388610,Our love will never die https://t.co/y5SldfAAt0,47,0,0,{'media_keys': ['3_1594509876989988865']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1594509880840388610,21-11-2022,,en,0,472813,22818,35045,False,
277,1594500655724609536,And lead us not into temptation … https://t.co/8qNOXzwXS9,57,0,0,{'media_keys': ['3_1594500645301719041']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1594500655724609536,21-11-2022,,en,0,1082523,69999,91238,False,
278,1594455929256349697,"World Cup Qatar 2022: Opening Ceremony
https://t.co/TjSSitY7fK",62,0,0,,"Sports Event, Sports League, Events [Entity Service], Sports Series, Business Taxonomy, Unified Twitter Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1594455929256349697,20-11-2022,,en,0,129223,7837,13557,False,
279,1594339820792430601,World Cup starts soon! Follow on Twitter for best coverage by far.,66,0,0,,"Sports Event, Sports League, Events [Entity Service], Sports Series, Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1594339820792430601,20-11-2022,,en,0,482903,26593,30758,False,
280,1594191387519373313,Twitter is ALIVE,16,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1594191387519373313,20-11-2022,,en,0,1427229,89370,111557,False,
281,1594131768298315777,"The people have spoken. 

Trump will be reinstated.

Vox Populi, Vox Dei. https://t.co/jmkhFuyfkv",97,0,0,,"Person, Politician, Business Taxonomy, Unified Twitter Taxonomy, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1594131768298315777,20-11-2022,,en,0,947614,132602,124757,False,
282,1594078009954570240,The most entertaining outcome is the most likely – my variant on Occam’s Razor,78,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1594078009954570240,19-11-2022,,en,0,170628,12583,10296,False,
283,1593958104365993986,Fascinating to watch Twitter Trump poll!,40,0,0,,"Person, Politician, Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1593958104365993986,19-11-2022,,en,0,449623,39791,23542,False,
284,1593901355667582976,Tesla FSD 10.69.3.1 going to wide release now,45,0,0,,"Business Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1593901355667582976,19-11-2022,,en,0,118270,7806,6611,False,
285,1593899029531803649,Just leaving Twitter HQ code review https://t.co/pYcXRTJm14,59,0,0,"{'media_keys': ['3_1593899022019723264', '3_1593899021998837762', '3_1593899022019796992']}","Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1593899029531803649,19-11-2022,,en,0,457801,31226,36214,False,
286,1593893237873201152,Trump poll getting ~1M votes/hour!,34,0,0,,"Person, Politician, Business Taxonomy, Unified Twitter Taxonomy, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1593893237873201152,19-11-2022,,en,0,608381,44837,36708,False,
287,1593767953706921985,Reinstate former President Trump,32,0,0,{'poll_ids': ['1593767953454927873']},"Person, Politician, Business Taxonomy, Unified Twitter Taxonomy, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1593767953706921985,19-11-2022,,en,0,825416,216509,224458,False,
288,1593727662228283393,First World Cup match on Sunday! Watch on Twitter for best coverage &amp; real-time commentary.,95,0,0,,"Sports Event, Sports League, Events [Entity Service], Sports Series, Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1593727662228283393,18-11-2022,,en,0,608690,31635,53745,False,
289,1593673339826212864,"New Twitter policy is freedom of speech, but not freedom of reach.

Negative/hate tweets will be max deboosted &amp; demonetized, so no ads or other revenue to Twitter. 

You won’t find the tweet unless you specifically seek it out, which is no different from rest of Internet.",277,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1593673339826212864,18-11-2022,,en,0,409157,46070,41574,False,
290,1593670880676020224,Freedom Fridays …,17,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1593670880676020224,18-11-2022,,en,0,377901,23006,23551,False,
291,1593659832552153093,What should Twitter do next?,28,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1593659832552153093,18-11-2022,,en,0,508343,309822,31304,False,
292,1593624195136487426,https://t.co/OjhQJvruTy,23,0,0,{'media_keys': ['3_1593624189457440768']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1593624195136487426,18-11-2022,,zxx,0,782063,33930,98209,False,
293,1593494261038649344,https://t.co/JU073T756X,23,0,0,{'media_keys': ['3_1593494258912067584']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1593494261038649344,18-11-2022,,zxx,0,337583,18368,22935,False,
294,1593459801966538755,https://t.co/rbwbsLA1ZG,23,0,0,{'media_keys': ['3_1593459795704496128']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1593459801966538755,18-11-2022,,zxx,0,2106123,70151,229097,False,
295,1593459039257563136,🏴‍☠️,4,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1593459039257563136,18-11-2022,,qst,0,532700,38929,33644,False,
296,1593455727611215872,And … we just hit another all-time high in Twitter usage lol,60,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1593455727611215872,18-11-2022,,en,0,710849,46466,45809,False,
297,1593415171149791232,"How do you make a small fortune in social media?

Start out with a large one.",77,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1593415171149791232,18-11-2022,,en,0,452477,40634,25776,False,
298,1593264249731620864,Twitter is like open-sourcing the news,38,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Technology, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1593264249731620864,17-11-2022,,en,0,396537,35903,30801,False,
299,1593160857588232192,Coverage of FTX meltdown is incomparably faster *and* better quality on Twitter than old-school media,101,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1593160857588232192,17-11-2022,,en,0,311589,18761,27727,False,
300,1592658210917609472,Punting relaunch of Blue Verified to November 29th to make sure that it is rock solid,85,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1592658210917609472,15-11-2022,,en,0,220779,24158,14622,False,
301,1592618665933156352,Welcoming back Ligma &amp; Johnson! https://t.co/LEhXV95Njj,59,0,0,{'media_keys': ['3_1592618661885247488']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1592618665933156352,15-11-2022,,en,0,751467,32990,47326,False,
302,1592447141720780803,Twitter is All the News,23,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Technology, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1592447141720780803,15-11-2022,,en,0,420086,27957,30037,False,
303,1592254111088771072,Sìì! https://t.co/Gj1wHytJxk,28,0,0,,"Business Taxonomy, Brand, Product, Unified Twitter Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1592254111088771072,14-11-2022,,qst,0,41657,5949,3076,False,
304,1592228299337760768,Recent trend is promising https://t.co/0q7UdxSkbM,49,0,0,{'media_keys': ['3_1592228297286422530']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1592228299337760768,14-11-2022,,en,0,131421,11931,8048,False,
305,1591853644944932865,"Btw, I’d like to apologize for Twitter being super slow in many countries. App is doing &gt;1000 poorly batched RPCs just to render a home timeline!",148,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1591853644944932865,13-11-2022,,en,0,171680,23746,10798,False,
306,1591851391773200384,"Rolling out soon, Twitter will enable organizations to identify which other Twitter accounts are actually associated with them",126,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1591851391773200384,13-11-2022,,en,0,229584,17036,17140,False,
307,1591842546216763399,Twitter feels increasingly alive,32,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1591842546216763399,13-11-2022,,en,0,558013,49921,33707,False,
308,1591574318022299649,Order at https://t.co/Q1VvqV5G0i! https://t.co/Ehca6KRk3v,57,0,0,,"Business Taxonomy, Brand, Product, Unified Twitter Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1591574318022299649,12-11-2022,,en,0,75018,10364,6019,False,
309,1591334141140045824,🪦🤖,2,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1591334141140045824,12-11-2022,,art,0,437261,31879,27722,False,
310,1591326005272141826,Twitter is,10,0,0,{'poll_ids': ['1591326004206866432']},"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1591326005272141826,12-11-2022,,en,0,99018,20193,11804,False,
311,1591313397362352130,FTX meltdown/ransack being tracked in real-time on Twitter,58,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1591313397362352130,12-11-2022,,en,0,215474,13557,19141,False,
312,1591121142961799168,"As Twitter pursues the goal of elevating citizen journalism, media elite will try everything to stop that from happening",120,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1591121142961799168,11-11-2022,,en,0,377554,37464,49051,False,
313,1591102135613390850,Twitter HQ is great (this is a real pic) https://t.co/EiAXAF0CaE https://t.co/qjfOQCr533,88,0,0,{'media_keys': ['3_1591101289869365254']},"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1591102135613390850,11-11-2022,,en,0,170405,8987,12580,False,
314,1590970255064854529,Quite the day!,14,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1590970255064854529,11-11-2022,,en,0,213813,14267,10013,False,
315,1590884973535711232,"Going forward, accounts engaged in parody must include “parody” in their name, not just in bio",94,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1590884973535711232,11-11-2022,,en,0,352861,42552,28047,False,
316,1590785323105423360,Usage of Twitter continues to rise. One thing is for sure: it isn’t boring!,75,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1590785323105423360,10-11-2022,,en,0,436154,33292,28790,False,
317,1590755506112823296,I love when people complain about Twitter … on Twitter 🤣🤣,57,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1590755506112823296,10-11-2022,,en,0,1311245,80847,106640,False,
318,1590746581426663424,https://t.co/FxdcXa1I7i,23,0,0,{'media_keys': ['3_1590746577219354624']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1590746581426663424,10-11-2022,,zxx,0,319359,19648,19354,False,
319,1590612193590259712,Are you seeing far fewer bots/scams/spam?,41,0,0,{'poll_ids': ['1590612193048813569']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1590612193590259712,10-11-2022,,en,0,81520,32995,8881,False,
320,1590384919829962752,"Please note that Twitter will do lots of dumb things in coming months. 

We will keep what works &amp; change what doesn’t.",123,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1590384919829962752,09-11-2022,,en,0,530654,39626,39800,False,
321,1590383937284870145,Complaint hotline operator online! Please mention your complaints below.,72,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1590383937284870145,09-11-2022,,en,0,363910,104064,24623,False,
322,1590004271625691136,"Twitter is the worst!
But also the best.",40,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1590004271625691136,08-11-2022,,en,0,639038,49781,45109,False,
323,1589791846737522688,https://t.co/3t5ahItE5z,23,0,0,{'media_keys': ['3_1589791844866543616']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1589791846737522688,08-11-2022,,zxx,0,678522,45682,47119,False,
324,1589784134691741696,Twitter usage is at an all-time high lol,40,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1589784134691741696,08-11-2022,,en,0,700706,46831,45341,False,
325,1589722050998210561,"To be clear, my historical party affiliation has been Independent, with an actual voting history of entirely Democrat until this year",133,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1589722050998210561,07-11-2022,,en,0,363209,45469,27197,False,
326,1589639376186724354,"To independent-minded voters:

Shared power curbs the worst excesses of both parties, therefore I recommend voting for a Republican Congress, given that the Presidency is Democratic.",182,0,0,,"Business Taxonomy, Political Body, Unified Twitter Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1589639376186724354,07-11-2022,,en,0,407214,97363,56920,False,
327,1589631946644414467,How times have changed https://t.co/gCxUkZ4kZC,46,0,0,{'media_keys': ['3_1589631941275418625']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1589631946644414467,07-11-2022,,en,0,335187,16316,25149,False,
328,1589609169333948418,"Twitter rules will evolve over time, but they’re currently the following: https://t.co/Ut1tXuefso",97,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1589609169333948418,07-11-2022,,en,0,103076,12954,14815,False,
329,1589414958508691456,"My commitment to free speech extends even to not banning the account following my plane, even though that is a direct personal safety risk",138,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1589414958508691456,07-11-2022,,en,0,393778,40788,29716,False,
330,1589413653190938624,Twitter needs to become by far the most accurate source of information about the world. That’s our mission.,107,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1589413653190938624,07-11-2022,,en,0,752170,75998,68289,False,
331,1589403131770974208,Widespread verification will democratize journalism &amp; empower the voice of the people,89,0,0,,"Business Taxonomy, Unified Twitter Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1589403131770974208,06-11-2022,,en,0,293949,30074,26669,False,
332,1589390597798125568,"Going forward, any Twitter handles engaging in impersonation without clearly specifying “parody” will be permanently suspended",126,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1589390597798125568,06-11-2022,,en,0,639622,83690,66872,False,
333,1589022495189127169,Search within Twitter reminds me of Infoseek in ‘98! That will also get a lot better pronto.,92,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1589022495189127169,05-11-2022,,en,0,259693,19022,15429,False,
334,1589009644114284544,"Twitter will soon add ability to attach long-form text to tweets, ending absurdity of notepad screenshots",105,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1589009644114284544,05-11-2022,,en,0,595809,34151,48920,False,
335,1588992081308962816,This rocks https://t.co/sB1sL0Hdrv,34,0,0,{'media_keys': ['3_1588992075248193536']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1588992081308962816,05-11-2022,,en,0,228226,12533,12905,False,
336,1588945917217951746,https://t.co/4UQlClBSct,23,0,0,{'media_keys': ['3_1588945910184038400']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1588945917217951746,05-11-2022,,zxx,0,149294,8574,12477,False,
337,1588750686006947840,"Trash me all day, but it’ll cost $8",35,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1588750686006947840,05-11-2022,,en,0,1345529,107771,93459,False,
338,1588739131815112704,⚡️⚡️⚡️ Power to the People ⚡️⚡️⚡️,33,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1588739131815112704,05-11-2022,,en,0,704438,51522,66554,False,
339,1588671155766194176,"Regarding Twitter’s reduction in force, unfortunately there is no choice when the company is losing over $4M/day.

Everyone exited was offered 3 months of severance, which is 50% more than legally required.",206,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1588671155766194176,04-11-2022,,en,0,511447,38400,45067,False,
340,1588666105023041536,"Again, to be crystal clear, Twitter’s strong commitment to content moderation remains absolutely unchanged.

In fact, we have actually seen hateful speech at times this week decline *below* our prior norms, contrary to what you may read in the press.",250,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1588666105023041536,04-11-2022,,en,0,285973,29917,25138,False,
341,1588661987701313537,Excellent summary of Twitter’s Trust &amp; Safety from the head of the team https://t.co/sJ1MBf9Mub,99,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1588661987701313537,04-11-2022,,en,0,52890,6252,4479,False,
342,1588538640401018880,"Twitter has had a massive drop in revenue, due to activist groups pressuring advertisers, even though nothing has changed with content moderation and we did everything we could to appease the activists.

Extremely messed up! They’re trying to destroy free speech in America.",274,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1588538640401018880,04-11-2022,,en,0,689818,137910,88497,False,
343,1588398244488368128,Tiny talk is talk so small it feels like it’s coming from your own mind,71,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1588398244488368128,04-11-2022,,en,0,161425,13855,9967,False,
344,1588391903636357122,Why is small talk even legal!?,30,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1588391903636357122,04-11-2022,,en,0,471881,38434,39037,False,
345,1588087419059916802,A neuron doesn’t realize it’s a neuron,38,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1588087419059916802,03-11-2022,,en,0,354056,35638,19969,False,
346,1588081971221053440,"Because it consists of billions of bidirectional interactions per day, Twitter can be thought of as a collective, cybernetic super-intelligence",143,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1588081971221053440,03-11-2022,,en,0,215287,23316,14679,False,
347,1588060509302972421,🎯 https://t.co/W55sUbxYed,25,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Technology, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1588060509302972421,03-11-2022,,art,0,163033,8923,12564,False,
348,1587923502354472960,🤔 https://t.co/XuJdfMTTi1,25,0,0,{'media_keys': ['3_1587923491508174854']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1587923502354472960,02-11-2022,,und,0,442601,39686,34555,False,
349,1587913672801759234,https://t.co/BYOBGBHOUA,23,0,0,{'media_keys': ['3_1587913665671532546']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1587913672801759234,02-11-2022,,zxx,0,455086,20506,36167,False,
350,1587899771091566595,Advertisers should support:,27,0,0,{'poll_ids': ['1587899769925550082']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1587899771091566595,02-11-2022,,en,0,175223,41421,29370,False,
351,1587894226695884800,https://t.co/kGncG7Hs3M,23,0,0,{'media_keys': ['3_1587894220228104194']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1587894226695884800,02-11-2022,,zxx,0,1860406,74432,174905,False,
352,1587877870860484610,Twitter is simply the most interesting place on the Internet. That’s why you’re reading this tweet right now.,109,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1587877870860484610,02-11-2022,,en,0,613022,34426,43072,False,
353,1587873929443565572,Being attacked by both right &amp; left simultaneously is a good sign,69,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1587873929443565572,02-11-2022,,en,0,749420,47655,45253,False,
354,1587853401014034435,you get what you pay for,24,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1587853401014034435,02-11-2022,,en,0,744330,55026,49516,False,
355,1587631360025542656,Twitter speaks to the inner masochist in all of us,50,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1587631360025542656,02-11-2022,,en,0,228910,17396,15793,False,
356,1587627120355934208,"To all complainers, please continue complaining, but it will cost $8",68,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1587627120355934208,02-11-2022,,en,0,1087214,79975,83874,False,
357,1587523701452464131,https://t.co/icg6e35LOe,23,0,0,{'media_keys': ['3_1587523698277457921']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1587523701452464131,01-11-2022,,zxx,0,499700,33318,28732,False,
358,1587498907336118274,"Twitter’s current lords &amp; peasants system for who has or doesn’t have a blue checkmark is bullshit. 

Power to the people! Blue for $8/month.",145,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1587498907336118274,01-11-2022,,en,0,598521,74286,66167,False,
359,1587442891894538240,Sonic BOOMS!! https://t.co/6n5OxFc0Dy,37,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1587442891894538240,01-11-2022,,en,0,143321,8336,11300,False,
